booking_key,date_key,start_time_key,end_time_key,room_key,booking_name,start_datetime,end_datetime,duration_minutes,duration_hours,booking_count
267,20230803,1300,1330,40,Sameer Joshi,2023-08-03 13:00:00,2023-08-03 13:30:00,30,0.5,1
268,20230803,1300,1330,34,Nithin,2023-08-03 13:00:00,2023-08-03 13:30:00,30,0.5,1
269,20230803,1300,1400,29,Nitin,2023-08-03 13:00:00,2023-08-03 14:00:00,60,1.0,1
270,20230803,1300,1500,13,Kelly/Crystal,2023-08-03 13:00:00,2023-08-03 15:00:00,120,2.0,1
271,20230803,1300,1500,14,,2023-08-03 13:00:00,2023-08-03 15:00:00,120,2.0,1
272,20230803,1300,1500,16,,2023-08-03 13:00:00,2023-08-03 15:00:00,120,2.0,1
273,20230803,1300,1500,39,Study Session,2023-08-03 13:00:00,2023-08-03 15:00:00,120,2.0,1
274,20230803,1330,1400,24,,2023-08-03 13:30:00,2023-08-03 14:00:00,30,0.5,1
275,20230803,1330,1400,27,,2023-08-03 13:30:00,2023-08-03 14:00:00,30,0.5,1
276,20230803,1330,1400,35,Private Appointment,2023-08-03 13:30:00,2023-08-03 14:00:00,30,0.5,1
277,20230803,1400,1430,27,,2023-08-03 14:00:00,2023-08-03 14:30:00,30,0.5,1
278,20230803,1400,1430,40,Sameer Joshi,2023-08-03 14:00:00,2023-08-03 14:30:00,30,0.5,1
279,20230803,1400,1430,34,Harika,2023-08-03 14:00:00,2023-08-03 14:30:00,30,0.5,1
280,20230803,1400,1500,41,Karthik,2023-08-03 14:00:00,2023-08-03 15:00:00,60,1.0,1
281,20230803,1400,1500,33,Winston,2023-08-03 14:00:00,2023-08-03 15:00:00,60,1.0,1
282,20230803,1400,1530,19,Ayush,2023-08-03 14:00:00,2023-08-03 15:30:00,90,1.5,1
283,20230803,1400,1600,11,IEEE Mentor Session,2023-08-03 14:00:00,2023-08-03 16:00:00,120,2.0,1
284,20230803,1400,1600,18,Sarang Deshpande,2023-08-03 14:00:00,2023-08-03 16:00:00,120,2.0,1
285,20230803,1430,1500,27,,2023-08-03 14:30:00,2023-08-03 15:00:00,30,0.5,1
286,20230803,1430,1500,28,Nate,2023-08-03 14:30:00,2023-08-03 15:00:00,30,0.5,1
287,20230803,1430,1500,35,Private Appointment,2023-08-03 14:30:00,2023-08-03 15:00:00,30,0.5,1
288,20230803,1430,1600,29,Abe,2023-08-03 14:30:00,2023-08-03 16:00:00,90,1.5,1
289,20230803,1430,1630,15,,2023-08-03 14:30:00,2023-08-03 16:30:00,120,2.0,1
290,20230803,1430,1630,23,,2023-08-03 14:30:00,2023-08-03 16:30:00,120,2.0,1
291,20230803,1500,1530,25,,2023-08-03 15:00:00,2023-08-03 15:30:00,30,0.5,1
292,20230803,1500,1530,27,,2023-08-03 15:00:00,2023-08-03 15:30:00,30,0.5,1
293,20230803,1500,1530,34,Harika,2023-08-03 15:00:00,2023-08-03 15:30:00,30,0.5,1
294,20230803,1500,1600,24,Wes,2023-08-03 15:00:00,2023-08-03 16:00:00,60,1.0,1
295,20230803,1500,1600,31,AG,2023-08-03 15:00:00,2023-08-03 16:00:00,60,1.0,1
296,20230803,1500,1700,13,Crystal/Kelly,2023-08-03 15:00:00,2023-08-03 17:00:00,120,2.0,1
297,20230803,1500,1700,30,,2023-08-03 15:00:00,2023-08-03 17:00:00,120,2.0,1
298,20230803,1530,1600,27,,2023-08-03 15:30:00,2023-08-03 16:00:00,30,0.5,1
299,20230803,1530,1600,35,Private Appointment,2023-08-03 15:30:00,2023-08-03 16:00:00,30,0.5,1
300,20230803,1530,1600,41,Karthik,2023-08-03 15:30:00,2023-08-03 16:00:00,30,0.5,1
301,20230803,1530,1730,14,Rishabh,2023-08-03 15:30:00,2023-08-03 17:30:00,120,2.0,1
302,20230803,1530,1730,16,delhi de sardarboys,2023-08-03 15:30:00,2023-08-03 17:30:00,120,2.0,1
303,20230803,1530,1730,32,,2023-08-03 15:30:00,2023-08-03 17:30:00,120,2.0,1
304,20230803,1530,1730,39,Study Session,2023-08-03 15:30:00,2023-08-03 17:30:00,120,2.0,1
305,20230803,1530,1730,5,BBL Project,2023-08-03 15:30:00,2023-08-03 17:30:00,120,2.0,1
306,20230803,1600,1630,25,,2023-08-03 16:00:00,2023-08-03 16:30:00,30,0.5,1
307,20230803,1600,1630,27,,2023-08-03 16:00:00,2023-08-03 16:30:00,30,0.5,1
308,20230803,1600,1630,34,Harika,2023-08-03 16:00:00,2023-08-03 16:30:00,30,0.5,1
309,20230803,1600,1700,31,Wes,2023-08-03 16:00:00,2023-08-03 17:00:00,60,1.0,1
310,20230803,1600,1700,6,BBL Project,2023-08-03 16:00:00,2023-08-03 17:00:00,60,1.0,1
311,20230803,1600,1800,11,IEEE Mentor Session,2023-08-03 16:00:00,2023-08-03 18:00:00,120,2.0,1
312,20230803,1600,1800,12,Jane S Sands,2023-08-03 16:00:00,2023-08-03 18:00:00,120,2.0,1
313,20230803,1630,1700,27,,2023-08-03 16:30:00,2023-08-03 17:00:00,30,0.5,1
314,20230803,1630,1700,29,Abe,2023-08-03 16:30:00,2023-08-03 17:00:00,30,0.5,1
315,20230803,1630,1700,35,Private Appointment,2023-08-03 16:30:00,2023-08-03 17:00:00,30,0.5,1
316,20230803,1630,1700,41,Karthik,2023-08-03 16:30:00,2023-08-03 17:00:00,30,0.5,1
317,20230803,1630,1700,42,Mev,2023-08-03 16:30:00,2023-08-03 17:00:00,30,0.5,1
318,20230803,1700,1730,25,,2023-08-03 17:00:00,2023-08-03 17:30:00,30,0.5,1
319,20230803,1700,1730,31,AG,2023-08-03 17:00:00,2023-08-03 17:30:00,30,0.5,1
320,20230803,1700,1730,41,PRI,2023-08-03 17:00:00,2023-08-03 17:30:00,30,0.5,1
321,20230803,1700,1730,42,Mev,2023-08-03 17:00:00,2023-08-03 17:30:00,30,0.5,1
322,20230803,1700,1730,34,Harika,2023-08-03 17:00:00,2023-08-03 17:30:00,30,0.5,1
323,20230803,1730,1800,27,,2023-08-03 17:30:00,2023-08-03 18:00:00,30,0.5,1
324,20230803,1730,1800,35,Private Appointment,2023-08-03 17:30:00,2023-08-03 18:00:00,30,0.5,1
325,20230803,1730,1800,42,Vem,2023-08-03 17:30:00,2023-08-03 18:00:00,30,0.5,1
326,20230803,1730,1930,14,MSW,2023-08-03 17:30:00,2023-08-03 19:30:00,120,2.0,1
327,20230803,1800,1830,25,,2023-08-03 18:00:00,2023-08-03 18:30:00,30,0.5,1
328,20230803,1800,1830,31,AG,2023-08-03 18:00:00,2023-08-03 18:30:00,30,0.5,1
329,20230803,1800,1830,42,Vem,2023-08-03 18:00:00,2023-08-03 18:30:00,30,0.5,1
330,20230803,1800,1900,41,PRI,2023-08-03 18:00:00,2023-08-03 19:00:00,60,1.0,1
331,20230803,1800,2000,11,IEEE Mentor Session,2023-08-03 18:00:00,2023-08-03 20:00:00,120,2.0,1
332,20230803,1800,2000,13,,2023-08-03 18:00:00,2023-08-03 20:00:00,120,2.0,1
333,20230803,1800,2000,39,Study Session,2023-08-03 18:00:00,2023-08-03 20:00:00,120,2.0,1
334,20230803,1830,1900,35,Private Appointment,2023-08-03 18:30:00,2023-08-03 19:00:00,30,0.5,1
335,20230803,1930,2000,35,Private Appointment,2023-08-03 19:30:00,2023-08-03 20:00:00,30,0.5,1
336,20230803,1930,2000,41,PRI,2023-08-03 19:30:00,2023-08-03 20:00:00,30,0.5,1
337,20230804,800,930,15,Study,2023-08-04 08:00:00,2023-08-04 09:30:00,90,1.5,1
338,20230804,800,1000,11,IEEE Mentor Session,2023-08-04 08:00:00,2023-08-04 10:00:00,120,2.0,1
339,20230804,830,900,35,Private Appointment,2023-08-04 08:30:00,2023-08-04 09:00:00,30,0.5,1
340,20230804,900,1000,28,for study,2023-08-04 09:00:00,2023-08-04 10:00:00,60,1.0,1
341,20230804,900,1130,5,SJPL-PAR,2023-08-04 09:00:00,2023-08-04 11:30:00,150,2.5,1
342,20230804,930,1000,35,Private Appointment,2023-08-04 09:30:00,2023-08-04 10:00:00,30,0.5,1
343,20230804,930,1030,41,Karthik,2023-08-04 09:30:00,2023-08-04 10:30:00,60,1.0,1
344,20230804,1000,1030,28,Nate,2023-08-04 10:00:00,2023-08-04 10:30:00,30,0.5,1
345,20230804,1000,1030,34,Hiral,2023-08-04 10:00:00,2023-08-04 10:30:00,30,0.5,1
346,20230804,1000,1200,11,IEEE Mentor Session,2023-08-04 10:00:00,2023-08-04 12:00:00,120,2.0,1
347,20230804,1030,1100,31,Chen,2023-08-04 10:30:00,2023-08-04 11:00:00,30,0.5,1
348,20230804,1030,1100,35,Private Appointment,2023-08-04 10:30:00,2023-08-04 11:00:00,30,0.5,1
349,20230804,1030,1100,34,Private,2023-08-04 10:30:00,2023-08-04 11:00:00,30,0.5,1
350,20230804,1030,1230,14,cheese,2023-08-04 10:30:00,2023-08-04 12:30:00,120,2.0,1
351,20230804,1030,1230,17,DATA  VISUALIZATION,2023-08-04 10:30:00,2023-08-04 12:30:00,120,2.0,1
352,20230804,1030,1230,22,new,2023-08-04 10:30:00,2023-08-04 12:30:00,120,2.0,1
353,20230804,1030,1230,39,heer,2023-08-04 10:30:00,2023-08-04 12:30:00,120,2.0,1
354,20230804,1100,1130,34,Hiral,2023-08-04 11:00:00,2023-08-04 11:30:00,30,0.5,1
355,20230804,1100,1200,41,Karthik,2023-08-04 11:00:00,2023-08-04 12:00:00,60,1.0,1
356,20230804,1100,1300,32,,2023-08-04 11:00:00,2023-08-04 13:00:00,120,2.0,1
357,20230804,1130,1200,28,Nate,2023-08-04 11:30:00,2023-08-04 12:00:00,30,0.5,1
358,20230804,1130,1200,35,Private Appointment,2023-08-04 11:30:00,2023-08-04 12:00:00,30,0.5,1
359,20230804,1130,1200,34,Private,2023-08-04 11:30:00,2023-08-04 12:00:00,30,0.5,1
360,20230804,1130,1330,31,abcc,2023-08-04 11:30:00,2023-08-04 13:30:00,120,2.0,1
361,20230804,1200,1230,34,Hiral,2023-08-04 12:00:00,2023-08-04 12:30:00,30,0.5,1
362,20230804,1200,1400,11,IEEE Mentor Session,2023-08-04 12:00:00,2023-08-04 14:00:00,120,2.0,1
363,20230804,1200,1400,40,,2023-08-04 12:00:00,2023-08-04 14:00:00,120,2.0,1
364,20230804,1200,1700,5,Early Ed,2023-08-04 12:00:00,2023-08-04 17:00:00,300,5.0,1
365,20230804,1230,1300,25,,2023-08-04 12:30:00,2023-08-04 13:00:00,30,0.5,1
366,20230804,1230,1300,27,,2023-08-04 12:30:00,2023-08-04 13:00:00,30,0.5,1
367,20230804,1230,1300,35,Private Appointment,2023-08-04 12:30:00,2023-08-04 13:00:00,30,0.5,1
368,20230804,1230,1300,34,Private,2023-08-04 12:30:00,2023-08-04 13:00:00,30,0.5,1
369,20230804,1230,1330,41,Karthik,2023-08-04 12:30:00,2023-08-04 13:30:00,60,1.0,1
370,20230804,1300,1330,28,Nate,2023-08-04 13:00:00,2023-08-04 13:30:00,30,0.5,1
371,20230804,1300,1330,34,Hiral,2023-08-04 13:00:00,2023-08-04 13:30:00,30,0.5,1
372,20230804,1300,1500,27,,2023-08-04 13:00:00,2023-08-04 15:00:00,120,2.0,1
373,20230804,1300,1500,32,Brent study’s,2023-08-04 13:00:00,2023-08-04 15:00:00,120,2.0,1
374,20230804,1300,1500,38,Study session,2023-08-04 13:00:00,2023-08-04 15:00:00,120,2.0,1
375,20230804,1330,1400,20,Koushik,2023-08-04 13:30:00,2023-08-04 14:00:00,30,0.5,1
376,20230804,1330,1400,35,Private Appointment,2023-08-04 13:30:00,2023-08-04 14:00:00,30,0.5,1
377,20230804,1330,1400,34,Private,2023-08-04 13:30:00,2023-08-04 14:00:00,30,0.5,1
378,20230804,1330,1500,25,,2023-08-04 13:30:00,2023-08-04 15:00:00,90,1.5,1
379,20230804,1330,1530,39,yeeeeeeeeeeee,2023-08-04 13:30:00,2023-08-04 15:30:00,120,2.0,1
380,20230804,1400,1500,14,Vineet Kiragi,2023-08-04 14:00:00,2023-08-04 15:00:00,60,1.0,1
381,20230804,1400,1500,41,Karthik,2023-08-04 14:00:00,2023-08-04 15:00:00,60,1.0,1
382,20230804,1400,1600,11,IEEE Mentor Session,2023-08-04 14:00:00,2023-08-04 16:00:00,120,2.0,1
383,20230804,1400,1600,19,Joseph Nguyen,2023-08-04 14:00:00,2023-08-04 16:00:00,120,2.0,1
384,20230804,1430,1500,20,Koushik,2023-08-04 14:30:00,2023-08-04 15:00:00,30,0.5,1
385,20230804,1430,1500,28,Nate,2023-08-04 14:30:00,2023-08-04 15:00:00,30,0.5,1
386,20230804,1430,1500,35,Private Appointment,2023-08-04 14:30:00,2023-08-04 15:00:00,30,0.5,1
387,20230804,1430,1630,16,,2023-08-04 14:30:00,2023-08-04 16:30:00,120,2.0,1
388,20230804,1430,1630,17,,2023-08-04 14:30:00,2023-08-04 16:30:00,120,2.0,1
389,20230804,1500,1700,27,,2023-08-04 15:00:00,2023-08-04 17:00:00,120,2.0,1
390,20230804,1530,1600,20,Koushik,2023-08-04 15:30:00,2023-08-04 16:00:00,30,0.5,1
391,20230804,1530,1600,35,Private Appointment,2023-08-04 15:30:00,2023-08-04 16:00:00,30,0.5,1
392,20230804,1530,1630,41,Karthik,2023-08-04 15:30:00,2023-08-04 16:30:00,60,1.0,1
393,20230804,1530,1730,39,Alyssa,2023-08-04 15:30:00,2023-08-04 17:30:00,120,2.0,1
394,20230804,1600,1800,11,IEEE Mentor Session,2023-08-04 16:00:00,2023-08-04 18:00:00,120,2.0,1
395,20230804,1600,1800,19,Natalie Jaime,2023-08-04 16:00:00,2023-08-04 18:00:00,120,2.0,1
396,20230804,1630,1700,20,Koushik,2023-08-04 16:30:00,2023-08-04 17:00:00,30,0.5,1
397,20230804,1700,1800,27,,2023-08-04 17:00:00,2023-08-04 18:00:00,60,1.0,1
398,20230804,1700,1800,41,Karthik,2023-08-04 17:00:00,2023-08-04 18:00:00,60,1.0,1
399,20230805,800,1000,11,IEEE Mentor Session,2023-08-05 08:00:00,2023-08-05 10:00:00,120,2.0,1
400,20230805,900,930,27,,2023-08-05 09:00:00,2023-08-05 09:30:00,30,0.5,1
401,20230805,900,930,35,Private Appointment,2023-08-05 09:00:00,2023-08-05 09:30:00,30,0.5,1
402,20230805,930,1030,31,For study,2023-08-05 09:30:00,2023-08-05 10:30:00,60,1.0,1
403,20230805,930,1030,41,Karthik,2023-08-05 09:30:00,2023-08-05 10:30:00,60,1.0,1
404,20230805,1000,1030,26,room,2023-08-05 10:00:00,2023-08-05 10:30:00,30,0.5,1
405,20230805,1000,1030,27,,2023-08-05 10:00:00,2023-08-05 10:30:00,30,0.5,1
406,20230805,1000,1030,35,Private Appointment,2023-08-05 10:00:00,2023-08-05 10:30:00,30,0.5,1
407,20230805,1000,1200,11,IEEE Mentor Session,2023-08-05 10:00:00,2023-08-05 12:00:00,120,2.0,1
408,20230805,1000,1200,32,NH booked,2023-08-05 10:00:00,2023-08-05 12:00:00,120,2.0,1
409,20230805,1100,1130,26,room,2023-08-05 11:00:00,2023-08-05 11:30:00,30,0.5,1
410,20230805,1100,1130,27,,2023-08-05 11:00:00,2023-08-05 11:30:00,30,0.5,1
411,20230805,1100,1130,35,Private Appointment,2023-08-05 11:00:00,2023-08-05 11:30:00,30,0.5,1
412,20230805,1100,1200,41,Karthik,2023-08-05 11:00:00,2023-08-05 12:00:00,60,1.0,1
413,20230805,1100,1200,34,project,2023-08-05 11:00:00,2023-08-05 12:00:00,60,1.0,1
414,20230805,1130,1330,38,Lakers,2023-08-05 11:30:00,2023-08-05 13:30:00,120,2.0,1
415,20230805,1200,1230,21,Nate,2023-08-05 12:00:00,2023-08-05 12:30:00,30,0.5,1
416,20230805,1200,1230,27,,2023-08-05 12:00:00,2023-08-05 12:30:00,30,0.5,1
417,20230805,1200,1230,35,Private Appointment,2023-08-05 12:00:00,2023-08-05 12:30:00,30,0.5,1
418,20230805,1200,1400,11,IEEE Mentor Session,2023-08-05 12:00:00,2023-08-05 14:00:00,120,2.0,1
419,20230805,1200,1400,22,Study,2023-08-05 12:00:00,2023-08-05 14:00:00,120,2.0,1
420,20230805,1200,1400,31,abc,2023-08-05 12:00:00,2023-08-05 14:00:00,120,2.0,1
421,20230805,1230,1300,26,room,2023-08-05 12:30:00,2023-08-05 13:00:00,30,0.5,1
422,20230805,1230,1300,34,project,2023-08-05 12:30:00,2023-08-05 13:00:00,30,0.5,1
423,20230805,1230,1330,41,Karthik,2023-08-05 12:30:00,2023-08-05 13:30:00,60,1.0,1
424,20230805,1230,1430,14,PCNSA Certification Exam,2023-08-05 12:30:00,2023-08-05 14:30:00,120,2.0,1
425,20230805,1300,1330,35,Private Appointment,2023-08-05 13:00:00,2023-08-05 13:30:00,30,0.5,1
426,20230805,1300,1400,24,Wes,2023-08-05 13:00:00,2023-08-05 14:00:00,60,1.0,1
427,20230805,1300,1500,12,Prepare for Fall'23,2023-08-05 13:00:00,2023-08-05 15:00:00,120,2.0,1
428,20230805,1300,1500,27,Arnoldo Group,2023-08-05 13:00:00,2023-08-05 15:00:00,120,2.0,1
429,20230805,1300,1500,28,studygroup,2023-08-05 13:00:00,2023-08-05 15:00:00,120,2.0,1
430,20230805,1330,1400,21,Nate,2023-08-05 13:30:00,2023-08-05 14:00:00,30,0.5,1
431,20230805,1330,1400,34,project,2023-08-05 13:30:00,2023-08-05 14:00:00,30,0.5,1
432,20230805,1400,1430,26,room,2023-08-05 14:00:00,2023-08-05 14:30:00,30,0.5,1
433,20230805,1400,1430,35,Private Appointment,2023-08-05 14:00:00,2023-08-05 14:30:00,30,0.5,1
434,20230805,1400,1430,36,,2023-08-05 14:00:00,2023-08-05 14:30:00,30,0.5,1
435,20230805,1400,1500,41,Karthik,2023-08-05 14:00:00,2023-08-05 15:00:00,60,1.0,1
436,20230805,1400,1600,11,IEEE Mentor Session,2023-08-05 14:00:00,2023-08-05 16:00:00,120,2.0,1
437,20230805,1400,1600,30,Room 1,2023-08-05 14:00:00,2023-08-05 16:00:00,120,2.0,1
438,20230805,1430,1530,31,,2023-08-05 14:30:00,2023-08-05 15:30:00,60,1.0,1
439,20230805,1500,1530,21,Nate,2023-08-05 15:00:00,2023-08-05 15:30:00,30,0.5,1
440,20230805,1500,1530,35,Private Appointment,2023-08-05 15:00:00,2023-08-05 15:30:00,30,0.5,1
441,20230805,1500,1530,36,,2023-08-05 15:00:00,2023-08-05 15:30:00,30,0.5,1
442,20230805,1500,1700,13,Chelsea's Booking,2023-08-05 15:00:00,2023-08-05 17:00:00,120,2.0,1
443,20230805,1500,1700,28,,2023-08-05 15:00:00,2023-08-05 17:00:00,120,2.0,1
444,20230805,1530,1630,41,Karthik,2023-08-05 15:30:00,2023-08-05 16:30:00,60,1.0,1
445,20230805,1530,1730,34,sz,2023-08-05 15:30:00,2023-08-05 17:30:00,120,2.0,1
446,20230805,1600,1630,35,Private Appointment,2023-08-05 16:00:00,2023-08-05 16:30:00,30,0.5,1
447,20230805,1600,1630,36,,2023-08-05 16:00:00,2023-08-05 16:30:00,30,0.5,1
448,20230805,1600,1800,11,IEEE Mentor Session,2023-08-05 16:00:00,2023-08-05 18:00:00,120,2.0,1
449,20230805,1600,1800,38,Ashish,2023-08-05 16:00:00,2023-08-05 18:00:00,120,2.0,1
450,20230805,1630,1700,21,Nate,2023-08-05 16:30:00,2023-08-05 17:00:00,30,0.5,1
451,20230805,1700,1730,36,,2023-08-05 17:00:00,2023-08-05 17:30:00,30,0.5,1
452,20230805,1700,1800,41,Karthik,2023-08-05 17:00:00,2023-08-05 18:00:00,60,1.0,1
453,20230806,1300,1330,11,IEEE Mentor Session,2023-08-06 13:00:00,2023-08-06 13:30:00,30,0.5,1
454,20230806,1300,1330,22,Nate,2023-08-06 13:00:00,2023-08-06 13:30:00,30,0.5,1
455,20230806,1300,1500,13,,2023-08-06 13:00:00,2023-08-06 15:00:00,120,2.0,1
456,20230806,1300,1500,25,,2023-08-06 13:00:00,2023-08-06 15:00:00,120,2.0,1
457,20230806,1300,1500,26,,2023-08-06 13:00:00,2023-08-06 15:00:00,120,2.0,1
458,20230806,1330,1400,11,IEEE Mentor Session,2023-08-06 13:30:00,2023-08-06 14:00:00,30,0.5,1
459,20230806,1330,1400,34,Private Appointment,2023-08-06 13:30:00,2023-08-06 14:00:00,30,0.5,1
460,20230806,1330,1430,41,Karthik,2023-08-06 13:30:00,2023-08-06 14:30:00,60,1.0,1
461,20230806,1400,1430,34,Private Appointment,2023-08-06 14:00:00,2023-08-06 14:30:00,30,0.5,1
462,20230806,1400,1600,11,IEEE Mentor Session,2023-08-06 14:00:00,2023-08-06 16:00:00,120,2.0,1
463,20230806,1400,1600,28,Room 1,2023-08-06 14:00:00,2023-08-06 16:00:00,120,2.0,1
464,20230806,1430,1500,22,Nate,2023-08-06 14:30:00,2023-08-06 15:00:00,30,0.5,1
465,20230806,1430,1500,34,Private Appointment,2023-08-06 14:30:00,2023-08-06 15:00:00,30,0.5,1
466,20230806,1500,1530,34,Private Appointment,2023-08-06 15:00:00,2023-08-06 15:30:00,30,0.5,1
467,20230806,1500,1600,41,Karthik,2023-08-06 15:00:00,2023-08-06 16:00:00,60,1.0,1
468,20230806,1500,1700,13,Tonys,2023-08-06 15:00:00,2023-08-06 17:00:00,120,2.0,1
469,20230806,1500,1700,25,,2023-08-06 15:00:00,2023-08-06 17:00:00,120,2.0,1
470,20230806,1530,1600,34,Private Appointment,2023-08-06 15:30:00,2023-08-06 16:00:00,30,0.5,1
471,20230806,1600,1630,22,Nate,2023-08-06 16:00:00,2023-08-06 16:30:00,30,0.5,1
472,20230806,1600,1630,34,Private Appointment,2023-08-06 16:00:00,2023-08-06 16:30:00,30,0.5,1
473,20230806,1600,1800,11,IEEE Mentor Session,2023-08-06 16:00:00,2023-08-06 18:00:00,120,2.0,1
474,20230806,1600,1800,41,Karthik,2023-08-06 16:00:00,2023-08-06 18:00:00,120,2.0,1
475,20230806,1630,1700,34,Private Appointment,2023-08-06 16:30:00,2023-08-06 17:00:00,30,0.5,1
476,20230806,1700,1730,34,Private Appointment,2023-08-06 17:00:00,2023-08-06 17:30:00,30,0.5,1
477,20230806,1700,1800,25,,2023-08-06 17:00:00,2023-08-06 18:00:00,60,1.0,1
478,20230806,1730,1800,22,Nate,2023-08-06 17:30:00,2023-08-06 18:00:00,30,0.5,1
479,20230807,800,1000,11,IEEE Mentor Session,2023-08-07 08:00:00,2023-08-07 10:00:00,120,2.0,1
480,20230807,800,1000,17,Yenby,2023-08-07 08:00:00,2023-08-07 10:00:00,120,2.0,1
481,20230807,830,1030,29,Shweta Chavan,2023-08-07 08:30:00,2023-08-07 10:30:00,120,2.0,1
482,20230807,830,1430,5,CFD Jumpstart Convening,2023-08-07 08:30:00,2023-08-07 14:30:00,360,6.0,1
483,20230807,900,1000,40,exam,2023-08-07 09:00:00,2023-08-07 10:00:00,60,1.0,1
484,20230807,930,1130,33,Disc,2023-08-07 09:30:00,2023-08-07 11:30:00,120,2.0,1
485,20230807,1000,1030,41,Simran,2023-08-07 10:00:00,2023-08-07 10:30:00,30,0.5,1
486,20230807,1000,1100,12,Francis,2023-08-07 10:00:00,2023-08-07 11:00:00,60,1.0,1
487,20230807,1000,1200,11,IEEE Mentor Session,2023-08-07 10:00:00,2023-08-07 12:00:00,120,2.0,1
488,20230807,1030,1100,37,,2023-08-07 10:30:00,2023-08-07 11:00:00,30,0.5,1
489,20230807,1030,1230,14,Study,2023-08-07 10:30:00,2023-08-07 12:30:00,120,2.0,1
490,20230807,1030,1230,25,sushmita,2023-08-07 10:30:00,2023-08-07 12:30:00,120,2.0,1
491,20230807,1030,1230,32,,2023-08-07 10:30:00,2023-08-07 12:30:00,120,2.0,1
492,20230807,1100,1130,15,Project,2023-08-07 11:00:00,2023-08-07 11:30:00,30,0.5,1
493,20230807,1100,1130,22,Nate,2023-08-07 11:00:00,2023-08-07 11:30:00,30,0.5,1
494,20230807,1100,1130,41,Simran,2023-08-07 11:00:00,2023-08-07 11:30:00,30,0.5,1
495,20230807,1100,1200,13,AA Association,2023-08-07 11:00:00,2023-08-07 12:00:00,60,1.0,1
496,20230807,1100,1230,35,,2023-08-07 11:00:00,2023-08-07 12:30:00,90,1.5,1
497,20230807,1100,1300,17,Recovery Cafe,2023-08-07 11:00:00,2023-08-07 13:00:00,120,2.0,1
498,20230807,1100,1300,40,Sameer,2023-08-07 11:00:00,2023-08-07 13:00:00,120,2.0,1
499,20230807,1130,1200,37,,2023-08-07 11:30:00,2023-08-07 12:00:00,30,0.5,1
500,20230807,1130,1300,12,Zen Good Works Sangha (Meditation),2023-08-07 11:30:00,2023-08-07 13:00:00,90,1.5,1
501,20230807,1130,1300,34,meditation group,2023-08-07 11:30:00,2023-08-07 13:00:00,90,1.5,1
502,20230807,1130,1330,31,abhi,2023-08-07 11:30:00,2023-08-07 13:30:00,120,2.0,1
503,20230807,1200,1230,24,,2023-08-07 12:00:00,2023-08-07 12:30:00,30,0.5,1
504,20230807,1200,1230,27,Praveen's,2023-08-07 12:00:00,2023-08-07 12:30:00,30,0.5,1
505,20230807,1200,1230,41,Simran,2023-08-07 12:00:00,2023-08-07 12:30:00,30,0.5,1
506,20230807,1200,1330,15,Project,2023-08-07 12:00:00,2023-08-07 13:30:00,90,1.5,1
507,20230807,1200,1400,11,IEEE Mentor Session,2023-08-07 12:00:00,2023-08-07 14:00:00,120,2.0,1
508,20230807,1230,1300,22,Nate,2023-08-07 12:30:00,2023-08-07 13:00:00,30,0.5,1
509,20230807,1230,1300,37,,2023-08-07 12:30:00,2023-08-07 13:00:00,30,0.5,1
510,20230807,1230,1300,41,Steven “Sneaky” Nguyen’s Room to Prep,2023-08-07 12:30:00,2023-08-07 13:00:00,30,0.5,1
511,20230807,1300,1330,24,,2023-08-07 13:00:00,2023-08-07 13:30:00,30,0.5,1
512,20230807,1300,1330,27,Praveen's,2023-08-07 13:00:00,2023-08-07 13:30:00,30,0.5,1
513,20230807,1300,1330,35,Chandu,2023-08-07 13:00:00,2023-08-07 13:30:00,30,0.5,1
514,20230807,1300,1330,34,,2023-08-07 13:00:00,2023-08-07 13:30:00,30,0.5,1
515,20230807,1300,1400,25,varun,2023-08-07 13:00:00,2023-08-07 14:00:00,60,1.0,1
516,20230807,1300,1400,41,Steven “Sneaky” Nguyen’s Grinding and Study Room,2023-08-07 13:00:00,2023-08-07 14:00:00,60,1.0,1
517,20230807,1300,1430,16,Kenny,2023-08-07 13:00:00,2023-08-07 14:30:00,90,1.5,1
518,20230807,1300,1500,40,HT,2023-08-07 13:00:00,2023-08-07 15:00:00,120,2.0,1
519,20230807,1330,1400,37,,2023-08-07 13:30:00,2023-08-07 14:00:00,30,0.5,1
520,20230807,1330,1430,35,Chaitu,2023-08-07 13:30:00,2023-08-07 14:30:00,60,1.0,1
521,20230807,1330,1530,31,abhi,2023-08-07 13:30:00,2023-08-07 15:30:00,120,2.0,1
522,20230807,1400,1430,22,Nate,2023-08-07 14:00:00,2023-08-07 14:30:00,30,0.5,1
523,20230807,1400,1430,24,,2023-08-07 14:00:00,2023-08-07 14:30:00,30,0.5,1
524,20230807,1400,1430,27,Praveen's,2023-08-07 14:00:00,2023-08-07 14:30:00,30,0.5,1
525,20230807,1400,1430,34,,2023-08-07 14:00:00,2023-08-07 14:30:00,30,0.5,1
526,20230807,1400,1530,12,Mr. Ray,2023-08-07 14:00:00,2023-08-07 15:30:00,90,1.5,1
527,20230807,1400,1530,21,Tony and Marissa,2023-08-07 14:00:00,2023-08-07 15:30:00,90,1.5,1
528,20230807,1400,1600,11,IEEE Mentor Session,2023-08-07 14:00:00,2023-08-07 16:00:00,120,2.0,1
